0.1000000000000000056 0.002645273 0.003061989 0.004589485 0.03435628 0.04746421 0.02407374 
0.2000000000000000111 0.001815753 0.002138432 0.003192422 0.0263137 0.03799877 0.01955594 
0.3000000000000000444 0.001479875 0.001833953 0.002830438 0.02411423 0.03513421 0.01868281 
0.4000000000000000222 0.001290716 0.001626293 0.002494001 0.0223782 0.03195036 0.01784573 
0.5 0.001143287 0.001551466 0.002515207 0.0206472 0.02879352 0.01682218 
0.6000000000000000888 0.001042126 0.001630806 0.002808386 0.01912419 0.02593495 0.01574912 
0.7000000000000000666 0.0009671928 0.001583474 0.002776802 0.01751654 0.02392667 0.01471829 
0.8000000000000000444 0.0009035944 0.001469531 0.002576131 0.01676056 0.02303683 0.01418051 
0.9000000000000000222 0.0008460964 0.001389245 0.002425737 0.01587535 0.02215912 0.01362182 
1 0.0008072843 0.001318247 0.002293475 0.01507952 0.02109495 0.01295564 
1.100000000000000089 0.0007763454 0.001257205 0.002194572 0.01468281 0.02026597 0.01252988 
1.200000000000000178 0.0007469422 0.001207001 0.002118875 0.0139208 0.01928329 0.01187808 
1.300000000000000044 0.0007113713 0.001157649 0.002042108 0.01334978 0.01862774 0.01146348 
1.400000000000000133 0.000688575 0.001126988 0.001969747 0.01295039 0.01806955 0.01106781 
1.5 0.0006739213 0.001093125 0.00190451 0.01248242 0.0175872 0.01075904 
1.600000000000000089 0.0006487957 0.001053576 0.001846973 0.01228528 0.01718689 0.01046349 
1.700000000000000178 0.0006299313 0.001032842 0.001790546 0.01153978 0.01668413 0.009943607 
1.800000000000000044 0.0006149176 0.001008365 0.001731235 0.01153077 0.01684823 0.009683989 
1.900000000000000133 0.0006012405 0.000980283 0.001700218 0.01125434 0.01593774 0.009449343 
2 0.0005826466 0.0009570486 0.001652566 0.0108579 0.01553006 0.009032064 
2.100000000000000089 0.0005655404 0.000947661 0.001623014 0.01058303 0.01495546 0.008780733 
2.200000000000000178 0.0005532791 0.0009218536 0.001583545 0.01012003 0.01466011 0.008679251 
2.300000000000000266 0.0005374567 0.000913951 0.001553509 0.009928294 0.01430715 0.008504752 
2.400000000000000355 0.00052334 0.0009004102 0.001509894 0.009799185 0.01371447 0.008251728 
2.5 0.0005268997 0.000882397 0.001485561 0.009717864 0.01343544 0.008118868 
2.600000000000000089 0.000507588 0.0008608923 0.001455054 0.0094636 0.0131046 0.008046832 
2.700000000000000178 0.0004897462 0.0008568692 0.00142291 0.008908844 0.01246537 0.00794004 
2.800000000000000266 0.000486718 0.0008420812 0.00139595 0.009065667 0.01184122 0.007547147 
2.900000000000000355 0.0004718737 0.0008281221 0.001375872 0.008541881 0.01148095 0.007601981 
3 0.0004594956 0.0008186632 0.001354061 0.008502827 0.01127706 0.007203802 
3.100000000000000089 0.0004655353 0.0008103632 0.001341573 0.008277636 0.01100194 0.007324632 
3.200000000000000178 0.0004519864 0.0007939822 0.001337226 0.008204666 0.01051418 0.007134962 
3.300000000000000266 0.0004509021 0.000780637 0.001306092 0.008185556 0.01012869 0.007048833 
3.400000000000000355 0.0004400916 0.0007779155 0.001296356 0.007927635 0.01017951 0.006733353 
3.5 0.0004284186 0.0007715629 0.001273438 0.007916517 0.009862199 0.006952638 
3.600000000000000089 0.0004219988 0.0007605034 0.001255977 0.007738006 0.01006593 0.006712281 
3.700000000000000178 0.0004200384 0.0007537577 0.001235121 0.007758491 0.009579003 0.006587229 
3.800000000000000266 0.0004187671 0.0007490254 0.001229808 0.007749207 0.009320446 0.006676332 
3.900000000000000355 0.0004097131 0.0007340369 0.001210785 0.007440606 0.009224645 0.006413557 
4 0.0004018607 0.00073564 0.001202118 0.007209075 0.009206959 0.006387796 
4.100000000000000533 0.000397964 0.0007198148 0.001181476 0.007186811 0.008947864 0.006348479 
4.200000000000000178 0.0003981999 0.0007160725 0.001171382 0.007218464 0.008697667 0.006302857 
4.299999999999999822 0.0003871966 0.0007048254 0.001161209 0.00707658 0.008763091 0.006256888 
4.400000000000000355 0.0003906452 0.0007014302 0.001147432 0.006800714 0.008540226 0.006263404 
4.5 0.0003931416 0.0007012332 0.001130672 0.006825976 0.008579861 0.006058936 
4.600000000000000533 0.0003781284 0.0006906804 0.001124554 0.006795923 0.0082844 0.005922535 
4.700000000000000178 0.0003771053 0.0006958034 0.001117334 0.006787969 0.008364533 0.005979058 
4.800000000000000711 0.000370568 0.0006830603 0.00111411 0.006733551 0.008101069 0.005864536 
4.900000000000000355 0.0003737187 0.0006741185 0.001087809 0.006620696 0.008050536 0.005839964 
5 0.0003639252 0.0006817032 0.001094113 0.006418125 0.008084196 0.005675533 
5.100000000000000533 0.0003686419 0.0006748784 0.001081388 0.006396846 0.00810441 0.005760458 
5.200000000000000178 0.0003594003 0.0006726251 0.00107146 0.006235362 0.008084501 0.005586821 
5.300000000000000711 0.000353161 0.0006594865 0.001072435 0.006203566 0.008185155 0.005617396 
5.400000000000000355 0.0003632307 0.000667253 0.001059839 0.006264986 0.007912363 0.005505702 
5.5 0.0003592928 0.0006683868 0.001044509 0.006152812 0.007846149 0.005290684 
5.600000000000000533 0.0003520594 0.0006565483 0.001031379 0.006035073 0.007941119 0.005411905 
5.700000000000000178 0.0003402675 0.0006483785 0.001024552 0.006126472 0.007996593 0.005266649 
5.800000000000000711 0.0003441696 0.0006500739 0.001020016 0.005816861 0.007606549 0.005288153 
5.900000000000000355 0.000338327 0.0006503744 0.001003998 0.006035165 0.00762975 0.005310397 
6 0.0003334673 0.0006564422 0.001000688 0.005967342 0.007750571 0.005260189 
6.100000000000000533 0.0003362406 0.0006401401 0.00099984 0.00600812 0.007458111 0.004966207 
6.200000000000000178 0.0003399808 0.0006452742 0.0009910008 0.005974553 0.007543103 0.005024923 
6.300000000000000711 0.0003363239 0.0006473091 0.0009768906 0.006065061 0.007644805 0.005187737 
6.400000000000000355 0.0003297448 0.0006398427 0.000981301 0.005640019 0.007303326 0.005138166 
6.5 0.0003246498 0.000633546 0.0009736639 0.005705662 0.00750662 0.005107832 
6.600000000000000533 0.0003194739 0.0006380267 0.0009685872 0.005567847 0.006990943 0.004892697 
6.700000000000000178 0.0003245405 0.0006350176 0.0009578294 0.005587125 0.007079678 0.005006914 
6.800000000000000711 0.0003258313 0.0006350878 0.000951396 0.005419185 0.007078343 0.004901221 
6.900000000000000355 0.0003167744 0.0006490051 0.0009427383 0.005490997 0.007105457 0.00482633 
7 0.000315409 0.0006345689 0.0009427163 0.005476975 0.00683677 0.004850134 
7.100000000000000533 0.0003122311 0.0006446734 0.0009330558 0.005466436 0.007080777 0.004963279 
7.200000000000000178 0.0003118392 0.0006419607 0.0009377205 0.00536468 0.006922986 0.004742046 
7.300000000000000711 0.0003108738 0.000637517 0.0009291064 0.005391025 0.006782557 0.004777035 
7.400000000000000355 0.0003035573 0.0006207518 0.000933906 0.005354945 0.006940418 0.0046126 
7.5 0.0003106176 0.0006360976 0.0009294922 0.005413601 0.006647678 0.004779408 
7.600000000000000533 0.0003093792 0.000632306 0.0009287924 0.005094122 0.006617853 0.004834192 
7.700000000000000178 0.000309108 0.0006180086 0.0009082601 0.005291048 0.006656624 0.004735879 
7.800000000000000711 0.0003012347 0.0006267703 0.0009181316 0.005086926 0.006686507 0.004590504 
7.900000000000000355 0.0002948979 0.0006319052 0.0009133088 0.004868357 0.006433853 0.004477557 
8 0.0002892131 0.0006282472 0.0009062842 0.005193617 0.006347567 0.004440175 
8.099999999999999645 0.0002970745 0.0006256572 0.0009031728 0.005073016 0.006348976 0.004532741 
8.200000000000001066 0.0003038843 0.0006251974 0.0008858873 0.004944033 0.00627807 0.004544286 
8.300000000000000711 0.0002899513 0.000625915 0.0008833696 0.004950163 0.006382229 0.004298416 
8.400000000000000355 0.0003011991 0.0006247226 0.0008881115 0.00501951 0.006504917 0.004379555 
8.5 0.0002892248 0.0006174665 0.0008676389 0.004877727 0.006351305 0.004488692 
8.599999999999999645 0.0002943176 0.0006282932 0.000872071 0.004814326 0.006292263 0.004221344 
8.700000000000001066 0.0002870976 0.0006181685 0.0008718772 0.004927996 0.006305589 0.00435262 
8.800000000000000711 0.0002734322 0.0006061737 0.0008700386 0.004813002 0.006155572 0.004298784 
8.900000000000000355 0.0002840362 0.0006260818 0.0008648704 0.004641462 0.006000694 0.004210754 
9 0.0002905031 0.00061608 0.0008659302 0.004749812 0.006041135 0.004143331 
9.099999999999999645 0.0002873641 0.0006140883 0.0008659645 0.004877072 0.006016899 0.004258959 
9.200000000000001066 0.0002701005 0.0006189659 0.000854788 0.00473957 0.006092631 0.004188156 
9.300000000000000711 0.0002858283 0.000624176 0.0008582352 0.004777509 0.006144898 0.00410544 
9.400000000000000355 0.000274395 0.0006279579 0.0008546957 0.004805178 0.005974712 0.004120984 
9.5 0.0002847726 0.0006228804 0.0008500372 0.004705407 0.006086577 0.004083102 
9.600000000000001421 0.0002893088 0.0006222191 0.0008406678 0.004829704 0.005854276 0.004199186 
9.700000000000001066 0.000271981 0.0006141949 0.0008543839 0.004703221 0.005954324 0.004146453 
9.800000000000000711 0.0002747288 0.0006133557 0.000832825 0.00460619 0.006022103 0.003955201 
9.900000000000000355 0.0002690214 0.0006161156 0.0008514404 0.004542067 0.005847905 0.004174596 
10 0.0002727095 0.0006225023 0.0008280737 0.004579854 0.005946011 0.003971815 
10.10000000000000142 0.000272886 0.000623833 0.000835896 0.00458888 0.006037773 0.003974552 
10.20000000000000107 0.0002669395 0.0006300347 0.0008252723 0.004550433 0.005858152 0.003922968 
10.30000000000000071 0.0002698807 0.0006324106 0.0008354176 0.004398131 0.005980916 0.004112025 
